Liczba,Tweet,Label,,,
2382,"Łączna dynamika wartości produktu krajowego brutto w cenach stałych za lata 2014-2019 wyniosła 127,0.     GUS statystyki PKB gospodarka RachunkiNarodowe  ",0.0,,,
2383,Opubllikowaliśmy komunikatGUS ws. wyniku nominalnego sektora instytucji rząd.owych i samorząd.owych za lata 2016–2019.     GUS statystyki gospodarka,0.0,,,
2384,"Połowa SpisPróbny do Narodowego Spisu Powszechnego Ludności i Mieszkań 2021 już za nami. Samospisu dokonało 343 Puszczykowian, 833 zostało spisanych przez rachmistrzów telefonicznych.    NSP2021 GUS LiczySięKażdy ZostańwDomu SpiszSię  ",0.0,,,
2385,W PublikacjeGUS „Obszary wiejskie w Polsce w 2018 roku” znajdziesz informacje o: WarunkiMieszkaniowe infrastrukrura CechyDemograficzne UżytkowanieGruntów dla wieś i rolnictwo. Zapraszamy do lektury.      GUS statystyki Polska,0.0,,,
2386,"Braliście udział w OlimpiadaStatystyczna? Bądźcie z nami jutro o 14:00. Zapraszamy na galę finałową, która ze względu na covid19 odbędzie się w Internecie.   ZostańwDomu, ale przeżyjmy to razem!  GUS statystyki   ",0.0,,,
2387,"ZielonaGoraSTAT W marcu br. w woj. lubuskim w rejestrze REGON działalność zawiesiło 460 podmiotów, a 395 podmiotów zakończyło działalność. W lutym br. działalność zawiesiło 70, a wyrejestrowało 451 podmiotów gospodarczych.  koronawirus PodmiotyGospodarcze statystyki GUS  ",0.0,,,
2388,"GUS zrezygnował od marca z prezentacji tzw. szybkiego wskaźnika wzrostu cen. Czy wzrosło, czy spadło i w jakiej skali, trzeba czekać do komunikatu, który pojawia się dwa tygodnie później, w połowie kolejnego miesiąca. Taki komunikat przyszedł za marzec.  ",0.0,,,
2389,"GUS podał, że inflacja w marcu'20 (m/m) wyniosła aż 4,6%‼ Nie uwzględnia jeszcze skutków pandemii a przykładowe wzrosty cen żywności w koszyku są porażające: Pieczywo↗8,5% Cukier↗6,8% Wędliny↗15,2% Owoce↗19,3% Wieprzowina↗27,1%  Przypomnijmy: Cel inflacyjny NBP to 2,5%‼  ",0.0,,,
2390,"Obroty towarowe handlu zagranicznego w okresie styczeń-luty 2020 r. wyniosły w cenach bieżących 169,5 mld zł w eksporcie (wzrost o 3,2% r/r) oraz 164,2 mld zł w imporcie (spadek o 0,8% r/r).      GUS statystyki HandelZagraniczny import eksport  ",0.0,,,
2391,"Może powstanie organizacja, która zbada rzeczywisty wzrost cen. Dane GUS są tak wiarygodne, jak dane  .",-1.0,,,
2392,"Ceny w marcu w stosunku do marca ubiegłego roku wzrosły ↗ o 4,6 %. Ceny żywności wzrosły ↗ o 8,6% Ceny mięsa wzrosły  ↗ o 15,3% Ceny owoców wzrosły ↗ o 19,3% Ceny wywozu śmieci wzrosły ↗ o 52,9% Ceny energii elektrycznej wzrosły ↗ o 13,2% inflacja GUS  Dane: ",0.0,,,
2393,"W porównaniu z marcem 2019 ceny usług wzrosły o 6,5% a ceny towarów o 3,8%. Więcej o zmianach cen w dzisiejszej  informacji sygnalnej GUS:    CPI WskaźnikCen statystyki inflacja  ",0.0,,,
2394,"W marcu 2020 r. ceny towarów i usług konsumpcyjnych w porównaniu z marcem 2019 r. wzrosły o 4,6% (wskaźnik cen 104,6), a w stosunku do poprzedniego miesiąca – o 0,2%.     GUS CPI WskaźnikCen statystyki inflacja  ",0.0,,,
2395,Publikacja „Sytuacja społeczno-gospodarcza województw Nr 4/2019”    Lublin GUS Województwa,0.0,,,
2396,USSzczecin: Dziś GUS opublikuje dane o inflacji za marzec 2020r.  W jaki sposób wskaźnik cen towarów i usług konsumpcyjnych jest obliczany w czasie epidemii COVID19 dowiedzieć się można tu      inflacja ceny CPI GUS statystyki,0.0,,,
2397,Już jutro opublikujemy dane o inflacji za marzec 2020 r. W jaki sposób obliczamy wskaźnik cen towarów i usług konsumpcyjnych w czasie epidemii COVID19?  Szczegóły znajdziecie na naszej stronie:     inflacja ceny CPI GUS statystyki,0.0,,,
2398,"Spośród PrzedsiębiorstwaNiefinansowe powstałych w latach 2014-2017 do 2019 pozostało aktywnych 79,4%, a powstałych w 2018-67,6%.  Więcej przeczytasz:    GUS statystyki gospodarka WynikiFinansowe  ",0.0,,,
2399,"       Życzenia radosnych, spokojnych i przepełnionych nadzieją świąt wielkanocnych, spędzonych wśród najbliższych osób, składa Główny Urząd Statystyczny.   GUS statystyki Święta Wielkanoc życzenia zostanwdomu  ",1.0,,,
2400,"Informujemy, że konferencja naukowa MET2020 Metodologia Badań Statystycznych odbędzie się w nowym terminie 28-30.10.2020 w Warszawie.  Więcej informacji:    GUS statystyki statystyka WydarzeniaGUS  ",0.0,,,
2401," W czasie Wielkanoc.y na stołach królują zdobne kolorowe jajka, pisanki i kraszanki.    Zanim jednak zasiądziemy do świątecznego stołu, zachęcamy do zapoznania się z naszą infografiką  :    GUS statystyki święta kury nioski  ",0.0,,,
2402,Znamy już wyniki krajowego etapu EuropejskiKonkursStatystyczny, serdecznie gratulujemy zespołom z Poznań i Wągrowiec.    EKS GUS statystyki,0.0,,
2403,"W PublikacjeGUS „Sytuacja społeczno-gospodarcza województw Nr 4/2019” znajdziesz informacje o: ludność, RynekPracy, wynagrodzenia, ceny, przemył i budownictwo dla wszystkich województwa. Przeczytaj i porównaj.     GUS statystyki Polska  ",0.0,,,
2404," Znamy już wyniki krajowego etapu EKS. Listę zespołów, które mają szansę dostać się do kolejnego etapu EKS, sprawdzicie tutaj:    Gratulujemy!  EKS GUS statystyki   ",0.0,,,
2405,Portal Sprawozdawczy dłużej dostępny dla niektórych sprawozdań GUS.  Wszystkie potrzebne informacje znajdziesz tu:    GUS statystyki sprawozdawczość,0.0,,,
2406,SpisPróbny do Narodowego Spisu Powszechnego Ludności i Mieszkań 2021 NSP2021 GUS LiczySięKażdy ZostańwDomu SpiszSię,0.0,,,
2407,"Mieszkaniec gminy DubiczeCerkiewne dokonuje samospis.u w ramach II spisu próbnego przed NSP2021.   Jeśli też mieszkasz na terenie tej gminy, koniecznie weź udział w spisie próbnym, bo LiczySięKażdy!   GUS statystyki LiczymySięDlaPolski SpisPróbny   ",0.0,,,
2408,"ZielonaGoraSTAT W 2019 r. w woj. lubuskim udzielono 1,5 mln noclegów dla 720,8 tys. turystów, w tym 190,3 tys. stanowili turyści zagraniczni.  turystyka noclegi GUS statystyki     ",0.0,,,
2409,"ŚwiatowyDzieńZdrowia jest świętem ustanowionym przez , obchodzonym corocznie 7 kwietnia. W tym szczególnym dniu słowa uznania kierujemy do wszystkich pracowników służby zdrowia. Dziękujemy!  GUS statystyki zdrowie OpiekaZdrowotna COVID19     ",1.0,,,
2410,Obwieszczenie Prezesa GUS z dnia 6 kwietnia 2020 r.,0.0,,,
2411,"Wyniki finansowe zakładów ubezpieczeń ogółem w 2019 r. były lepsze niż w 2018 i wyniosły 7,2 mld zł (wzrost o 8,0% r/r).     GUS statystyki WynikiFinansowe ubezpieczenie ZakładyUbezpieczeń  ",0.0,,,
2412,"Na wynik finansowy netto w 2019 r. składały się zyski netto 570 banków w kwocie 15,9 mld zł oraz straty netto 30 banków o wartości 1,3 mld zł banki GUS ubezpieczyciele   ",0.0,,,
2413,"W turystycznych obiektach noclegowych w 2019 r. udzielono 93,3 mln noclegów (wzrost o 5,0% r/r), w tym 18,7 mln turystom zagranicznym (wzrost o 5,3% r/r).     GUS statystyki turystyka noclegi hotele  ",0.0,,,
2414,"Wynik finansowy netto sektora bankowego w 2019 r. wyniósł 14,6 mld zł, tj. o 1,6 mld zł więcej niż w 2018 r. (wzrost o 12,2% r/r).        GUS statystyki banki SektorBankowy WynikiFinansowe  ",0.0,,,
2415,"Ceny lokali mieszkalnych w IV kw. 2019 r. wzrosły o 9,4% r/r, w tym na rynku pierwotnym – o 6,5% i na rynku wtórnym – o 12,0%.    Więcej:     GUS statystyki CenyMieszkań budownictwo GospodarkaMieszkaniowa  ",0.0,,,
2416,"W 2018 r. w organizacjach non-profit kobiety stanowiły 74,7% zatrudnionych. Największy udział kobiet wśród zatrudnionych odnotowano w społecznych podmiotach wyznaniowych-79,7%.     GUS statystyki SamorządGospodarczy SamorządZawodowy NonProfitPL  ",0.0,,,
2417,Animacja przedstawiająca jak zmieniała się populacja dzielnic  w latach 2004-2019. Zapraszamy do oglądania      Warszawa Polska populacja gus zostanwdomu zostańwdomu metro metro2,0.0,,,
2418,"Rozpoczęliśmy SpisPróbny w gminie wiejskiej Chełmno w woj. kujawsko-pomorskim!  Mieszkańcu gminy, odpowiedz na pytania o spis i wygraj! Czeka 15 nagród niespodzianek!       GUS statystyki samospis LiczymySięDlaPolski  ",0.0,,,
2419,"W gminie miejskiej Gubin przez cały kwiecień trwa SpisPróbny do NSP2021 Nie czekaj na rachmistrza. Ze względu na Covid19, spis próbny realizowany jest w formie samospis.u oraz telefonicznie. Zostańwdomu i odsłuchaj wywiadu  z Rzecznik Prasową GUS     ",0.0,,,
2420,"W 2019 r. oddano do użytkowania 207 479 mieszkań, tj. o 12,1% więcej w porównaniu z 2018 r.  Więcej:    GUS statystyki mieszkania BudownictwoMieszkaniowe BudownictwoNiemieszkaniowe budownictwo domy   ",0.0,,,
2421,Informacje o działalności ekonomicznej wszystkich jednostek gospodarki narodowej oraz o współzależnościach w procesie tworzenia i podziału PKB w 2016 r. znajdziesz:     GUS statystyki RachunkiNarodowe gospodarka,0.0,,,
2422,Rozpoczął się drugi spis próbny!   Przez cały kwiecień w 16 gminach w Polsce trwa spis próbny do Narodowego Spisu Powszechnego Ludności i Mieszkań 2021.   Więcej informacji na stronie     GUS statystyki LiczymySięDlaPolski NSP2021 DrugiSpisPróbny spis,0.0,,,
2423,"Świeże dane z GUS. Liczba nowych i skreślonych podmiotów. Chyba najlepszy komentarz do ""tarczy"" i do tego, że wybory są najważniejsze.  ",0.0,,,
2424,Jesteś mieszkańcem jednej z 16 wybranych gmin w Polsce? Weź udział w II spisie próbnym przed NSP2021!   Wypełnij formularz spisowy na stronie    DrugiSpisPróbny LiczySięKażdy samospis GUS statystyki LiczymySięDlaPolski SpisPróbny,0.0,,,
2425,"Szeroki zestaw informacji o BezrobocieRejestrowane w I-IV kw. 2019 r. w Polska w przekrojach makroregionów, regionów (województw), podregionów i powiatów znajdziesz w PublikacjeGUS:     GUS statystyki  bezrobocie RynekPracy  ",0.0,,,
2426,"Rusza drugi próbny spis powszechny, nie będzie wywiadów bezpośrednich -    gus spispowszechny spisludności spis urządstatystyczny",0.0,,,
2427,Według wstępnej informacji dług sektora instytucji rządowych i samorządowych w 2019 r. ukształtował się na poziomie 46% PKB.     GUS dług deficyt InstytucjeRządowe InstytucjeSamorządowe statystyki RachunkiNarodowe,0.0,,,
2428,GUS statystki pacjent   Strategiczny partner w zarządzaniu ochroną zdrowia w oparciu o dane.,0.0,,,
2429,"Jeżeli interesujesz się problematyką zdrowie i OpiekaZdrowotna, ciekawe dane znajdziesz w PublikacjeGUS „Zdrowie i ochrona zdrowia w 2018 r.”     GUS statystyki pacjent         ",0.0,,,
2430,Ruszamy z próbą generalną!   Od dzisiaj do 30 IV w 16 gminach w Polsce potrwa spis próbny do Narodowego Spisu Powszechnego Ludności i Mieszkań 2021. Wyłącznie przez Internet i telefonicznie.   Chcesz wiedzieć więcej? Wejdź na    GUS LiczymySięDlaPolski,0.0,,,
2431,Spis powszechny w dobie koronawirus. GUS podejmie drugą próbę,0.0,,,
2432,GUS rozpoczyna drugi próbny przed zaplanowanym na przyszły rok narodowym spisem powszechnym ludności i mieszkań. Będzie oparty na samospisie internetowym i telefonicznym. Ze względu na epidemię koronawirusa zrezygnowano z wywiadów bezpośrednich.,0.0,,,
2433,"ZielonaGoraSTAT Według wstępnych danych w 2019 r. w woj. lubuskim zanotowano 2154 wypadki przy pracy, tj. o 237 mniej niż w 2018 r.  GUS statystki praca wypadki     ",0.0,,,
2434,"Polecam tym, którzy się ekscytują brakiem flash CPI inflacja w Polsce przez GUS",0.0,,,
2435,W 2019 r. przeciętny miesięczny dochód rozporządzalny na 1 osobę ogółem wyniósł 1819 zł i jest wyższy niż przed rokiem.     GUS statystyki dochody gospodarka GospodarkaOdpadami śmieci,0.0,,,
2436,Obecnie wciąż wzrasta zapotrzebowanie na informacje o obszarach transgranicznych. Zachęcamy do zapoznania się z „Informatorem o badaniach i opracowaniach dotyczących obszarów transgranicznych”.      GUS  statystyki granice,0.0,,,
2437,Publikacja GUS „Użytkowanie gruntów i powierzchnia zasiewów w 2019 r.” zawiera wyniki reprezentacyjnego czerwcowego badania rolniczego przeprowadzonego w 2019 r. oraz wyniki ze sprawozdań z gospodarstw rolnych.       GUS statystyki rolnictwo,0.0,,,
2438,W grudniu 2019 r. blisko 83% rolników uznało bieżącą ogólną sytuację swoich gospodarstw rolnych jako normalną lub dobrą jak na tę porę roku. Jest to o 18% więcej niż w czerwcu 2019 r.     GUS statystyki rolnictwo,0.0,,,
2439,"Na koniec 2018 r. posiadanie JednostkiZagraniczne potwierdziło 1859 badanych podmiotów i jest to wzrost o 1,1% w porównaniu do 2017 r.     GUS statystyki przedsiębiorstwa PodmiotyGospodarcze  ",0.0,,,
2440,"W 2019 r. zgłoszono 83205 osób poszkodowanych w wypadkach przy pracy, o 1,3% mniej niż w 2018 r. Zmniejszył się również wskaźnik wypadkowości z 6,37 w 2018 r. do 6,15 w 2019 r.     GUS statystyki wypadki WypadkiPrzyPracy praca BHP kadry prawo PIP  ",0.0,,,
2441,Publikacji przez GUS szybkich szacunków inflacji „flash” - nie bedzie‼ cenzura ‼,-1.0,,,
2442,"GUS tzn, że jak o czymś nie powiecie to tego nie będzie tak? dla kolegi pytam koronawirus lewica",-1.0,,,
2443,"Nakłady wewnętrzne na działalność B+R w województwach w 2018 r. były zróżnicowane: najwyższe w mazowieckim – 9,5 mld zł, a najniższe w lubuskim – 0,2 mld zł.      GUS statystyki BR nauka technika  ",0.0,,,
2444,Wystarczy zbić termometr i nie będzie temperatury. Skandaliczna decyzja GUS,-1.0,,,
2445,GUS jutro (31.03.2020 r.) nie będzie publikowany szybki szacunek wskaźnika cen towarów i usług konsumpcyjnych. Publikowanie szybkich szacunków tego wskaźnika wstrzymujemy do odwołania:    ceny inflacja dane statystyka,0.0,,,
2446," Na razie zmienili sposób badania cen detalicznych:  ""od 16 marca do odwołania przyjęliśmy nową organizację badania cen detalicznych, która zakłada pozyskanie od Państwa jednostek danych drogą telefoniczną lub mailową.""     CPI inflacja GUS",0.0,,,
2447,"W 2018 r. działalność prowadziło 117,2 tys. przedsiębiorstw zaliczanych do przemysłów kultury i kreatywnych (wzrost o 7,7% r/r).     statystyki kultura GUS  ",0.0,,,
2448,"W 2018 r. nakłady wewn. na działalność B+R przelicz. na 1 mieszkańca wyniosły 668 zł. Najwyższą wartość wskaźnika odnotowano w makroregionie woj. mazowieckie – 1762 zł, a najniższą w północno-zachodnim – 355 zł.     GUS statystyki BR nauka technika  ",0.0,,,
2449,"W jaki sposób zostanie przeprowadzony spis próbny, będący wstępem do Narodowego Spisu Ludności i Mieszkań w 2021, WczteryOczy po 8:00 zapytamy Karolinę Banaszek, rzecznik prasową prezesa . Zapytamy także o wrześniowy Powszechny Spis Rolny   GUS  ",0.0,,,
2450,"Od 1 do 30 kwietnia 2020 r. rozpoczynamy spis próbny w gminie wiejskiej Chełmno, więcej informacji znajdą Państwo na stronie:    LiczySięKażdy DrugiSpisPróbny KujawskoPomorskie GUS Chełmno  ",0.0,,,
2451,"W 2019 r. szacunkowa liczba przekroczeń granicy Polska wyniosła 305,8 mln osób i było to o 3,2% więcej niż w 2018 r.     GUS statystyki RuchGraniczny granica cudzoziemcy podróże wydatki   ",0.0,,,
2452,GUS opublikował tablicę średniego dalszego trwania życia kobiet i mężczyzn.     statystyki ludność demografia,0.0,,,
2453,"W lutym 2020 r. więcej mieszkań oddanych do użytku‼  Rozpoczęto także więcej budów, natomiast zmalała liczba wydanych pozwoleń oraz zgłoszeń budowlanych. Jakie informacje znajdziemy jeszcze w raporcie GUS     krnnews ryneknieruchomości  ",0.0,,,
2454,"Według  dane GUS o bezrobociu to ""obraz przed bitwą""     ",0.0,,,
2455,GUS opublikował dane o bezrobociu. W lutym br. StopaBezrobocia w łódzkie nie zmieniła się w stosunku do poprzedniego miesiąca.,0.0,,,
2456,Bardzo ciekawy jestem i sądzę że nie jako jedyny co będzie w przyszłym miesiącu i czy będzie miał kto i jeszcze komu o tym informować? GUS RynekPracy Polska wirus koronawirus,0.0,,,
2457,Jest już dostępna „Sytuacja społeczno-gospodarcza kraju w lutym 2020 r.”PublikacjeGUS zawiera wielodziedzinowe dane o procesach zachodzących w polskiej gospodarka. Zachęcamy do lektury!     GUS statystyki RynekPracy wynagrodzenia budownictwo,1.0,,,
2458,"Dzisiaj udostępniamy BiuletynStatystyczny 02/2020, a w nim aktualne dane dot. życia społeczno-gospodarczego Polski.     GUS statystyki Polska PublikacjeGUS RynakPracy ceny ludność gospodarka wynagrodzenia produkcja budownictwo przemysł  ",0.0,,,
2459,"Stopa bezrobocia rejestrowanego w lutym 2020 r. wyniosła 5,5% i była taka sama jak styczniu 2020 r.  Więcej w „Biuletynie Statystycznym” 2/2020:    BezrobocieRejestrowane BiuletynStatystyczny GUS statystyki RynekPracy bezrobocie  ",0.0,,,
2460,"GUS: Stopa bezrobocia w lutym 2020 r. wyniosła 5,5 proc. wobec 5,5 proc. w styczniu.",0.0,,,
2461,W lutym 2020 r. stopa bezrobocia rejestrowanego w warmińskomazurskie utrzymała się  na poziomie ze stycznia br. Więcej:   bezrobocie BezrobocieRejestrowane GUS statystyki RynekPracy Olsztyn praca statystyka,0.0,,,
2462,Drugi SpisPróbny w województwie KujawskoPomorskie odbędzie się w gminie wiejskiej Chełmno już za 7dni.   Więcej informacji o spisie próbnym:      SpisPróbny LiczySięKażdy KujawskoPomorskie NSP2021 GUS GminaWiejskaChełmno,0.0,,,
2463,"W 2019 r. przychody z całokształtu działalności instytucji kultury wzrosły o 5,5% w porównaniu do 2018 r.  Więcej o wynikach finansowych instytucji kultury:    GUS statystyki kultura   ",0.0,,,
2464,"W 2019 r. przychody i koszty z całokształtu działalności PrzedsiębiorstwaNiefinansowe były wyższe o 5,8% w porównaniu do 2018 r.  Więcej:    GUS statystyki gospodarka WynikiFinansowe  ",0.0,,,
2465,Kiedy GUS będzie publikował dane dotyczące spadku  bezrobocia za marzec  Bo przecież spada c'nie ?,0.0,,,
2466,Sprawdź ile zarabiają farmaceuci GUS farmaceuci zarobkiów,0.0,,,
2467,"Dr Money, czyli ile zarabiają lekarze GUS zarobki zaroblięgniarek  ",0.0,,,
2468,Co ze sprawozdaniami GUS?,0.0,,,
2469,Służba zdrowia - zawody podwyższonego ryzyka  GUS zawody wypadki,0.0,,,
2470,Polacy ruszyli do sklepów. Nowe dane GUS o sprzedaży,0.0,,,
2471,"Według wstępnych danych, w okresie styczeń-luty 2020 r. oddano do użytkowania 33,5 tys. mieszkań, tj. o 3,3% więcej niż przed rokiem.  Więcej:    GUS statystyki mieszkania budownictwo domy BudownictwoMieszkaniowe  ",0.0,,,
